,Number of Dependents,Under 30,Gender,Age,Married,Senior Citizen,Dependents,Satisfaction Score,Churn Category
2193,0.0,0.0,0.0,56.0,1.0,0.0,0.0,4.0,0
2194,0.0,0.0,1.0,44.333333333333336,0.5,0.0,0.0,3.0,0
2195,0.6666666666666666,0.0,0.0,34.0,1.0,0.0,0.3333333333333333,4.0,0
2196,1.0,0.0,1.0,44.0,0.0,0.0,1.0,,0
2197,1.0,1.0,1.0,24.0,1.0,0.0,0.6666666666666666,3.0,0
2198,0.0,1.0,1.0,20.0,1.0,0.0,0.0,,0
2199,0.0,0.0,0.16666666666666666,45.0,1.0,0.0,0.0,3.0,0
2200,0.0,0.0,0.0,49.166666666666664,1.0,0.0,0.0,3.0,0
2201,3.0,1.0,1.0,19.0,1.0,0.16666666666666666,0.5,5.0,0
2202,0.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0
2203,0.0,0.0,0.5,39.0,1.0,0.0,0.0,5.0,0
2204,2.0,0.0,0.0,41.0,1.0,0.0,0.8333333333333334,,0
2205,3.0,0.0,0.6666666666666666,43.0,1.0,0.16666666666666666,0.8333333333333334,,0
2206,1.0,1.0,0.5,22.0,0.0,0.0,1.0,4.0,0
2207,3.0,1.0,1.0,25.0,1.0,0.0,1.0,,0
2208,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,0
2209,2.0,0.0,1.0,39.0,1.0,0.0,1.0,4.0,0
2210,0.0,0.0,1.0,51.0,0.0,0.0,0.0,4.0,0
2211,1.0,0.16666666666666666,1.0,31.0,1.0,0.0,1.0,5.0,0
2212,2.5,0.0,0.0,48.0,1.0,0.0,1.0,3.0,0
2213,1.0,0.0,0.0,61.0,1.0,0.0,1.0,3.0,0
2214,2.0,1.0,1.0,23.0,0.8333333333333334,0.0,1.0,,0
2215,0.0,0.0,0.0,46.0,1.0,0.0,0.0,3.0,0
2216,0.0,0.0,0.0,43.666666666666664,0.0,0.0,0.0,3.0,0
2217,0.0,0.0,1.0,33.0,0.0,0.0,0.0,3.0,0
2218,0.0,0.0,0.0,30.0,0.0,0.0,0.0,5.0,0
2219,0.0,0.0,1.0,49.0,1.0,0.0,0.0,3.0,0
2220,0.0,0.0,1.0,35.0,0.0,0.0,0.0,5.0,0
2221,0.0,0.0,1.0,46.0,0.5,0.0,0.0,3.0,0
2222,2.0,0.3333333333333333,0.0,43.0,1.0,0.0,0.8333333333333334,3.0,0
2223,3.0,0.0,0.0,44.0,1.0,0.0,1.0,4.0,0
2224,3.0,1.0,1.0,19.0,1.0,0.0,1.0,3.0,0
2225,0.0,0.0,0.8333333333333334,61.0,1.0,0.0,0.0,4.0,0
2226,0.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,0
2227,0.0,0.0,0.16666666666666666,41.0,0.0,0.0,0.0,5.0,0
2228,0.0,0.0,0.0,52.5,1.0,0.0,0.0,3.0,0
2229,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,0
2230,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,0
2231,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0
2232,2.0,0.0,0.0,57.0,1.0,0.0,1.0,,0
2233,0.0,0.0,0.0,30.0,1.0,0.0,0.0,5.0,0
2234,3.0,0.0,0.0,63.0,1.0,0.0,0.5,,0
2235,0.0,0.0,1.0,53.0,0.8333333333333334,0.0,0.0,3.0,0
2236,0.0,0.0,0.0,53.0,0.0,0.0,0.0,4.0,0
2237,2.0,0.0,0.0,41.666666666666664,0.5,0.0,0.16666666666666666,4.0,0
2238,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,0
2239,0.0,0.16666666666666666,0.0,38.666666666666664,0.0,0.0,0.0,4.0,0
2240,0.0,1.0,0.0,23.0,0.0,0.16666666666666666,0.0,4.0,0
2241,3.0,0.0,0.0,43.0,1.0,0.0,1.0,3.0,0
2242,1.0,0.0,1.0,47.0,1.0,0.0,0.8333333333333334,5.0,0
2243,0.0,1.0,1.0,34.0,0.8333333333333334,0.0,0.0,5.0,0
2244,2.1666666666666665,0.0,1.0,48.0,1.0,0.16666666666666666,1.0,,0
2245,0.0,0.16666666666666666,1.0,32.0,0.0,0.0,0.0,5.0,0
2246,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4.0,0
2247,0.0,0.0,0.0,49.0,0.0,0.0,0.0,3.0,0
2248,0.0,0.0,0.6666666666666666,52.0,1.0,0.0,0.0,4.0,0
2249,0.0,0.0,0.0,63.0,0.16666666666666666,0.0,0.0,3.0,0
2250,0.0,0.0,0.0,35.0,1.0,0.0,0.0,4.0,0
2251,0.0,1.0,1.0,28.0,0.0,0.0,0.0,4.0,0
2252,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0
2253,0.0,0.0,1.0,55.0,0.0,0.0,0.0,5.0,0
2254,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,0
2255,3.0,0.0,0.0,46.0,1.0,0.0,1.0,3.0,0
2256,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0
2257,0.0,0.0,0.3333333333333333,57.0,0.0,0.0,0.0,4.0,0
2258,1.0,1.0,0.5,28.0,0.0,0.0,1.0,3.0,0
2259,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3.0,0
2260,0.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0
2261,1.0,1.0,0.0,21.0,1.0,0.0,1.0,3.0,0
2262,0.0,1.0,1.0,25.0,0.5,0.0,0.0,4.0,0
2263,0.0,0.5,0.0,28.0,0.0,0.0,0.0,,0
2264,0.0,0.0,1.0,63.0,1.0,0.0,0.0,3.0,0
2265,0.0,1.0,1.0,26.0,0.3333333333333333,0.0,0.0,3.0,0
2266,3.0,0.0,1.0,58.0,1.0,0.0,1.0,4.0,0
2267,0.0,1.0,0.0,38.666666666666664,0.0,0.0,0.0,3.0,0
2268,0.0,0.0,0.0,46.0,1.0,0.0,0.0,,0
2269,0.0,0.3333333333333333,0.0,54.0,0.0,0.0,0.0,4.0,0
2270,1.0,0.0,0.0,21.0,1.0,0.0,1.0,4.0,0
2271,0.0,0.0,0.0,44.0,1.0,0.0,0.0,5.0,0
2272,0.0,1.0,0.0,26.0,0.0,0.0,0.0,3.0,0
2273,0.0,1.0,1.0,23.0,0.3333333333333333,0.16666666666666666,0.0,4.0,0
2274,2.0,1.0,1.0,28.0,1.0,0.0,1.0,,0
2275,2.0,0.0,1.0,42.0,0.0,0.16666666666666666,1.0,4.0,0
2276,0.0,0.0,0.0,31.0,0.16666666666666666,0.0,0.0,,0
2277,3.0,0.0,0.0,51.0,0.0,0.0,1.0,3.0,0
2278,0.0,0.0,0.5,47.0,0.0,0.0,0.0,4.0,0
2279,1.0,0.0,0.0,30.0,1.0,0.0,1.0,,0
2280,0.0,0.3333333333333333,0.0,35.0,1.0,0.0,0.0,,0
2281,0.0,0.0,1.0,64.0,0.0,0.0,0.0,4.0,0
2282,0.0,0.5,0.0,54.0,1.0,0.0,0.0,,0
2283,1.0,1.0,1.0,23.0,1.0,0.0,1.0,5.0,0
2284,1.0,1.0,0.0,21.0,1.0,0.0,1.0,5.0,0
2285,0.0,0.0,1.0,51.0,0.0,0.16666666666666666,0.0,3.0,0
2286,0.0,0.0,1.0,55.5,1.0,0.0,0.0,5.0,0
2287,0.0,0.16666666666666666,1.0,21.0,0.0,0.0,0.0,,0
2288,2.0,0.0,0.3333333333333333,50.0,0.8333333333333334,0.0,1.0,3.0,0
2289,0.0,0.0,1.0,50.0,0.0,0.0,0.0,5.0,0
2290,0.0,0.5,0.0,37.0,1.0,0.0,0.0,4.0,0
2291,0.0,0.0,0.0,57.0,0.16666666666666666,0.0,0.0,4.0,0
2292,2.0,0.0,0.0,49.0,1.0,0.0,1.0,3.0,0
2293,0.0,1.0,1.0,27.0,0.0,0.0,0.0,3.0,0
2294,2.0,1.0,1.0,26.0,1.0,0.0,1.0,4.0,0
2295,2.0,0.0,1.0,61.0,1.0,0.0,1.0,3.0,0
2296,1.0,1.0,1.0,19.0,0.6666666666666666,0.0,1.0,4.0,0
2297,0.0,0.0,0.0,39.666666666666664,0.0,0.0,0.0,3.0,0
2298,0.0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,4.0,0
2299,0.0,0.16666666666666666,0.0,34.0,0.0,0.0,0.0,5.0,0
2300,0.0,1.0,1.0,27.0,0.0,0.0,0.0,3.0,0
2301,2.0,0.0,1.0,47.0,0.0,0.16666666666666666,1.0,3.0,0
2302,2.0,0.0,0.5,32.0,1.0,0.0,1.0,3.0,0
2303,0.0,0.3333333333333333,0.5,48.0,0.0,0.0,0.0,3.0,0
2304,0.0,0.0,0.0,34.0,1.0,0.0,0.0,3.0,0
2305,0.0,0.0,1.0,33.0,1.0,0.0,0.0,5.0,0
2306,0.0,0.5,0.0,23.0,0.0,0.0,0.0,4.0,0
2307,1.0,0.0,0.0,34.0,1.0,0.0,1.0,3.0,0
2308,0.0,1.0,1.0,28.0,0.0,0.0,0.0,5.0,0
2309,1.0,1.0,0.0,27.0,1.0,0.0,1.0,4.0,0
2310,0.0,0.0,0.0,54.0,0.0,0.0,0.0,3.0,0
2311,0.0,1.0,0.0,38.666666666666664,0.0,0.0,0.0,3.0,0
2312,0.0,0.0,1.0,42.0,1.0,0.0,0.0,3.0,0
2313,0.0,1.0,0.8333333333333334,39.0,0.0,0.0,0.0,,0
2314,3.0,0.0,0.0,48.0,1.0,0.0,1.0,,0
2315,0.0,0.0,1.0,45.0,0.0,0.3333333333333333,0.0,4.0,0
2316,0.0,0.0,1.0,53.0,0.0,0.0,0.0,5.0,0
2317,2.0,0.0,0.0,61.0,0.8333333333333334,0.0,1.0,,0
2318,0.0,1.0,0.0,37.833333333333336,0.0,0.0,0.0,,0
2319,3.0,0.0,0.0,47.0,1.0,0.0,1.0,5.0,0
2320,0.0,0.0,1.0,56.0,1.0,0.0,0.0,4.0,0
2321,0.0,1.0,1.0,23.0,0.0,0.0,0.0,5.0,0
2322,0.0,0.0,0.0,55.0,1.0,0.5,0.0,4.0,0
2323,0.0,0.0,0.0,42.0,0.0,0.0,0.0,5.0,0
2324,1.0,0.0,1.0,36.0,1.0,0.0,1.0,4.0,0
2325,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0
2326,0.0,0.0,0.0,54.0,1.0,0.3333333333333333,0.0,,0
2327,0.0,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0
2328,0.0,1.0,0.0,21.0,0.0,0.0,0.0,4.0,0
2329,2.0,0.0,0.0,47.833333333333336,1.0,0.0,1.0,3.0,0
2330,1.5,1.0,1.0,19.0,1.0,0.0,1.0,,0
2331,0.0,0.0,0.0,49.0,1.0,0.0,0.0,3.0,0
2332,2.0,0.0,0.0,39.0,1.0,0.0,1.0,4.0,0
2333,0.0,0.0,0.0,38.0,0.0,0.0,0.0,4.0,0
2334,0.0,1.0,1.0,22.0,1.0,0.0,0.0,4.0,0
2335,0.0,0.0,1.0,55.0,0.0,0.0,0.0,3.0,0
2336,0.0,0.0,1.0,46.0,0.0,0.0,0.0,4.0,0
2337,2.0,0.0,1.0,31.0,1.0,0.0,1.0,3.0,0
2338,3.0,0.0,1.0,62.0,0.6666666666666666,0.0,0.6666666666666666,4.0,0
2339,1.0,0.0,0.0,48.0,1.0,0.0,1.0,3.0,0
2340,0.0,0.0,1.0,42.0,0.0,0.0,0.0,4.0,0
2341,3.0,0.3333333333333333,0.0,21.0,1.0,0.0,1.0,4.0,0
2342,0.0,0.0,1.0,44.0,1.0,0.0,0.0,3.0,0
2343,0.0,0.16666666666666666,1.0,43.0,1.0,0.0,0.0,4.0,0
2344,0.0,0.0,1.0,51.0,0.0,0.0,0.0,5.0,0
2345,0.0,0.3333333333333333,1.0,27.0,0.0,0.0,0.0,,0
2346,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,3.0,0
2347,0.0,0.0,1.0,58.0,0.16666666666666666,0.0,0.0,3.0,0
2348,2.0,0.0,0.0,40.0,1.0,0.0,1.0,4.0,0
2349,3.0,0.0,1.0,62.0,1.0,0.0,1.0,3.0,0
2350,0.0,0.0,0.3333333333333333,32.0,0.0,0.0,0.0,,0
2351,0.0,1.0,1.0,29.0,0.0,0.0,0.0,3.0,0
2352,0.0,0.0,1.0,45.0,1.0,0.0,0.0,4.0,0
2353,0.16666666666666666,1.0,0.0,26.0,0.0,0.0,0.16666666666666666,3.0,0
2354,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0
2355,1.3333333333333333,0.0,1.0,39.0,1.0,0.0,1.0,,0
2356,0.0,0.0,1.0,53.0,0.0,0.0,0.0,,0
2357,1.0,0.0,0.0,57.0,1.0,0.0,1.0,,0
2358,0.0,0.0,1.0,50.0,0.5,0.0,0.0,,0
2359,3.0,1.0,0.5,24.0,1.0,0.0,1.0,4.0,0
2360,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,5.0,0
2361,2.0,0.0,1.0,48.333333333333336,0.0,0.0,0.3333333333333333,,0
2362,0.0,0.5,1.0,60.0,0.6666666666666666,0.0,0.0,3.0,0
2363,3.0,0.0,1.0,47.0,1.0,0.0,1.0,4.0,0
2364,3.0,0.0,1.0,57.0,1.0,0.0,1.0,3.0,0
2365,0.0,0.0,0.0,46.5,1.0,0.0,0.0,5.0,0
2366,1.8333333333333333,0.0,0.0,52.0,1.0,0.0,1.0,,0
2367,0.0,1.0,1.0,19.0,0.0,0.0,0.0,3.0,0
2368,0.0,0.0,1.0,36.0,0.0,0.0,0.0,5.0,0
2369,0.0,0.0,1.0,58.0,0.0,0.0,0.0,,0
2370,0.0,0.0,0.0,31.0,0.0,0.0,0.0,,0
2371,1.3333333333333333,1.0,1.0,31.0,1.0,0.0,1.0,3.0,0
2372,2.0,0.0,1.0,64.0,0.0,0.0,1.0,3.0,0
2373,1.0,1.0,1.0,25.0,1.0,0.0,1.0,,0
2374,2.0,0.0,1.0,34.0,0.0,0.0,1.0,4.0,0
2375,0.0,0.0,0.0,59.0,0.0,0.16666666666666666,0.0,5.0,0
2376,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,,0
2377,0.0,0.3333333333333333,0.0,27.0,1.0,0.0,0.0,3.0,0
2378,0.0,1.0,0.0,22.0,0.16666666666666666,0.0,0.0,3.0,0
2379,2.0,0.0,1.0,51.333333333333336,1.0,0.0,1.0,4.0,0
2380,3.0,0.0,0.0,45.0,0.6666666666666666,0.0,1.0,3.0,0
2381,0.0,0.0,1.0,34.0,0.3333333333333333,0.0,0.0,5.0,0
2382,0.0,0.0,0.0,63.0,0.0,0.0,0.0,,0
2383,0.0,0.0,1.0,52.0,1.0,0.0,0.16666666666666666,4.0,0
2384,0.0,0.0,1.0,50.0,0.0,0.0,0.0,3.0,0
2385,2.0,0.0,1.0,37.0,1.0,0.0,1.0,5.0,0
2386,0.0,0.0,1.0,40.0,0.0,0.0,0.0,4.0,0
2387,1.0,0.0,1.0,55.0,0.0,0.0,1.0,,0
2388,2.0,0.0,1.0,42.0,0.8333333333333334,0.0,1.0,3.0,0
2389,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.0,0
2390,0.0,0.0,1.0,36.0,0.0,0.0,0.0,4.0,0
2391,0.0,0.0,0.16666666666666666,35.0,1.0,0.0,0.0,3.0,0
2392,2.0,0.0,0.0,47.0,0.0,0.0,1.0,4.0,0
2393,0.0,1.0,0.0,37.833333333333336,0.0,0.0,0.0,5.0,0
2394,0.0,0.0,1.0,58.0,1.0,0.0,0.0,,0
2395,0.0,0.0,1.0,51.0,0.0,0.0,0.0,4.0,0
2396,0.0,1.0,0.5,23.0,1.0,0.0,0.0,3.0,0
2397,0.0,0.0,1.0,31.0,0.0,0.0,0.0,,0
2398,1.8333333333333333,0.16666666666666666,1.0,39.0,0.0,0.0,1.0,4.0,0
2399,0.0,0.0,1.0,48.0,0.3333333333333333,0.0,0.0,4.0,0
2400,0.0,0.0,1.0,61.0,0.3333333333333333,0.0,0.0,,0
2401,0.0,0.0,1.0,37.0,0.0,0.0,0.0,5.0,0
2402,0.0,1.0,1.0,19.0,1.0,0.0,0.0,4.0,0
2403,0.0,1.0,1.0,20.0,0.0,0.0,0.0,4.0,0
2404,0.0,0.16666666666666666,1.0,24.0,0.0,0.0,0.0,4.0,0
2405,0.0,1.0,0.0,19.0,0.0,0.0,0.0,,0
2406,0.0,0.0,0.0,60.0,0.0,0.0,0.0,,0
2407,3.0,0.0,1.0,54.0,0.0,0.0,1.0,4.0,0
2408,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0
2409,0.0,0.0,1.0,54.0,0.16666666666666666,0.0,0.0,4.0,0
2410,2.0,0.0,1.0,61.0,1.0,0.0,1.0,4.0,0
2411,0.0,0.0,1.0,39.0,1.0,0.0,0.0,5.0,0
2412,0.0,0.5,0.3333333333333333,23.0,1.0,0.0,0.0,3.0,0
2413,0.0,0.0,1.0,31.0,0.0,0.0,0.0,,0
2414,0.0,0.0,1.0,53.0,1.0,0.0,0.0,3.0,0
2415,0.0,0.0,0.0,59.0,0.16666666666666666,0.0,0.0,5.0,0
2416,3.0,0.0,1.0,53.0,1.0,0.0,1.0,3.0,0
2417,1.0,0.0,0.0,35.0,1.0,0.0,1.0,3.0,0
2418,3.0,1.0,1.0,25.0,0.8333333333333334,0.0,1.0,5.0,0
2419,1.0,0.0,0.0,49.0,1.0,0.0,0.6666666666666666,4.0,0
2420,0.0,0.0,0.6666666666666666,49.0,0.0,0.3333333333333333,0.0,5.0,0
2421,2.0,0.0,0.0,32.0,1.0,0.0,1.0,5.0,0
2422,0.0,0.0,0.0,60.0,0.16666666666666666,0.0,0.0,3.0,0
2423,0.0,0.0,1.0,44.333333333333336,0.5,0.0,0.0,,0
2424,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0
2425,0.0,1.0,0.3333333333333333,21.0,0.16666666666666666,0.0,0.0,5.0,0
2426,3.0,0.0,1.0,58.0,0.0,0.0,1.0,5.0,0
2427,1.0,1.0,0.0,28.0,1.0,0.0,1.0,3.0,0
2428,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3.0,0
2429,0.0,0.0,0.0,62.0,0.0,0.0,0.0,,0
2430,1.5,0.0,0.0,39.0,1.0,0.0,1.0,,0
2431,0.0,0.0,0.0,63.0,0.16666666666666666,0.0,0.0,,0
2432,0.0,0.0,1.0,41.0,0.3333333333333333,0.0,0.0,,0
2433,0.0,0.16666666666666666,0.0,31.0,0.0,0.0,0.0,5.0,0
2434,0.0,0.0,0.16666666666666666,50.0,0.0,0.0,0.0,4.0,0
2435,3.0,0.0,0.0,42.0,1.0,0.0,1.0,,0
2436,0.0,0.3333333333333333,1.0,62.0,0.16666666666666666,0.0,0.16666666666666666,,0
2437,0.0,0.0,0.0,54.0,0.0,0.16666666666666666,0.0,3.0,0
2438,0.0,0.0,1.0,44.0,0.0,0.0,0.0,5.0,0
2439,1.0,0.0,1.0,40.0,1.0,0.0,1.0,3.0,0
2440,1.3333333333333333,0.0,1.0,48.0,1.0,0.0,1.0,,0
2441,0.0,1.0,1.0,29.0,0.0,0.0,0.0,4.0,0
2442,1.0,1.0,1.0,19.0,0.0,0.0,1.0,3.0,0
2443,0.0,1.0,1.0,29.0,0.0,0.0,0.0,4.0,0
2444,0.0,0.0,0.0,42.0,0.0,0.0,0.0,,0
2445,2.0,1.0,1.0,21.0,1.0,0.0,1.0,3.0,0
2446,0.0,0.0,1.0,50.0,0.0,0.0,0.3333333333333333,,0
2447,3.0,0.0,0.0,43.0,0.0,0.0,1.0,3.0,0
2448,1.0,1.0,1.0,28.0,1.0,0.0,1.0,5.0,0
2449,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,,0
2450,0.0,0.0,0.8333333333333334,46.0,1.0,0.0,0.0,3.0,0
2451,2.0,0.0,1.0,59.0,1.0,0.0,1.0,,0
2452,0.0,0.0,1.0,55.5,1.0,0.0,0.0,,0
2453,0.0,0.0,1.0,48.0,1.0,0.0,0.0,,0
2454,2.0,1.0,0.0,24.0,1.0,0.0,1.0,3.0,0
2455,0.0,0.16666666666666666,1.0,59.0,0.0,0.0,0.0,4.0,0
2456,2.8333333333333335,0.0,0.0,56.0,1.0,0.0,1.0,,0
2457,2.0,0.0,0.0,33.0,0.0,0.0,1.0,3.0,0
2458,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.0,0
2459,0.0,0.0,0.0,34.0,0.3333333333333333,0.0,0.0,5.0,0
2460,0.0,1.0,0.0,25.0,1.0,0.0,0.0,4.0,0
2461,0.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,0
2462,0.0,0.0,1.0,39.0,0.0,0.0,0.0,3.0,0
2463,3.0,0.5,0.0,49.0,1.0,0.0,1.0,,0
2464,1.0,0.0,0.0,44.0,1.0,0.0,1.0,,0
2465,0.0,0.0,0.0,48.0,0.0,0.0,0.0,5.0,0
2466,0.5,0.0,0.0,34.0,1.0,0.0,0.0,,0
2467,0.0,0.0,1.0,59.0,1.0,0.0,0.0,,0
2468,0.0,0.0,0.0,40.0,0.3333333333333333,0.0,0.0,4.0,0
2469,3.0,1.0,0.0,27.0,0.0,0.0,1.0,5.0,0
2470,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0,0
2471,0.0,0.0,1.0,44.333333333333336,0.5,0.0,0.0,,0
2472,0.0,1.0,0.0,20.0,0.0,0.0,0.0,4.0,0
2473,0.0,0.0,0.0,42.0,1.0,0.0,0.0,3.0,0
2474,3.0,0.0,1.0,44.0,0.0,0.0,1.0,,0
2475,0.0,0.0,1.0,37.0,0.0,0.0,0.0,,0
2476,1.0,0.0,0.0,44.666666666666664,1.0,0.0,1.0,5.0,0
2477,1.0,0.0,0.0,44.666666666666664,1.0,0.0,1.0,,0
2478,0.0,0.0,1.0,38.0,0.5,0.0,0.0,3.0,0
2479,0.0,0.0,0.0,49.0,1.0,0.0,0.0,4.0,0
2480,0.0,0.3333333333333333,1.0,44.0,1.0,0.0,0.0,3.0,0
2481,0.0,0.0,0.0,52.0,0.0,0.0,0.0,,0
2482,0.6666666666666666,1.0,0.0,27.0,1.0,0.0,0.16666666666666666,4.0,0
2483,0.0,0.0,0.3333333333333333,34.0,0.0,0.5,0.0,,0
2484,0.0,1.0,1.0,27.0,1.0,0.0,0.0,4.0,0
2485,0.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0
2486,3.0,0.0,0.0,40.0,1.0,0.0,1.0,4.0,0
2487,1.0,0.0,0.0,34.0,1.0,0.0,1.0,,0
2488,2.0,0.0,0.0,58.0,1.0,0.0,1.0,5.0,0
2489,0.0,1.0,1.0,19.0,0.8333333333333334,0.0,0.0,5.0,0
2490,3.0,0.0,0.16666666666666666,41.333333333333336,1.0,0.0,1.0,4.0,0
2491,0.0,1.0,0.0,24.0,1.0,0.0,0.0,3.0,0
2492,0.0,0.0,0.0,63.0,1.0,0.0,0.0,3.0,0
2493,0.0,1.0,1.0,38.166666666666664,1.0,0.0,0.16666666666666666,5.0,0
2494,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,,0
2495,2.0,1.0,0.0,20.0,1.0,0.0,1.0,3.0,0
2496,1.0,0.0,0.0,60.0,1.0,0.0,1.0,3.0,0
2497,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,0
2498,0.0,1.0,1.0,19.0,0.0,0.0,0.0,3.0,0
2499,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0
2500,3.0,0.0,0.16666666666666666,46.0,0.0,0.0,1.0,3.0,0
2501,2.0,0.0,0.0,31.0,0.6666666666666666,0.0,1.0,3.0,0
2502,0.0,1.0,0.0,23.0,0.0,0.0,0.0,,0
2503,1.0,1.0,0.0,24.0,1.0,0.0,1.0,5.0,0
2504,0.0,0.0,1.0,35.0,1.0,0.0,0.0,4.0,0
2505,3.0,0.16666666666666666,1.0,42.166666666666664,1.0,0.0,1.0,3.0,0
2506,0.0,1.0,0.0,27.0,1.0,0.16666666666666666,0.0,4.0,0
2507,2.0,0.0,0.0,56.0,1.0,0.0,1.0,3.0,0
2508,0.16666666666666666,0.0,0.0,60.0,1.0,0.0,0.16666666666666666,,0
2509,1.0,0.0,0.0,49.0,1.0,0.0,1.0,5.0,0
2510,0.0,1.0,0.0,21.0,0.0,0.0,0.0,4.0,0
2511,0.0,0.0,1.0,53.0,0.0,0.3333333333333333,0.0,3.0,0
2512,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,0
2513,0.0,0.0,0.0,62.0,0.0,0.0,0.0,5.0,0
2514,0.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0
2515,0.0,1.0,0.0,21.0,0.0,0.0,0.0,4.0,0
2516,0.0,0.0,0.0,57.0,0.3333333333333333,0.0,0.0,4.0,0
2517,0.0,0.0,0.0,58.0,1.0,0.0,0.0,5.0,0
2518,0.0,1.0,1.0,29.0,0.0,0.0,0.0,3.0,0
2519,0.0,0.0,0.0,64.0,1.0,0.0,0.0,3.0,0
2520,1.0,0.0,1.0,47.0,1.0,0.0,1.0,4.0,0
2521,0.0,0.0,0.0,61.0,0.5,0.0,0.0,,0
2522,2.0,0.0,0.0,57.0,1.0,0.0,1.0,3.0,0
2523,0.0,0.0,0.0,49.666666666666664,0.0,0.0,0.0,4.0,0
2524,0.0,0.16666666666666666,0.0,43.0,0.0,0.0,0.0,3.0,0
2525,0.0,1.0,0.0,24.0,0.0,0.0,0.0,,0
2526,0.0,0.0,1.0,53.0,0.0,0.0,0.0,3.0,0
2527,0.0,0.0,0.0,61.0,0.0,0.0,0.0,5.0,0
2528,0.16666666666666666,0.0,1.0,51.0,0.3333333333333333,0.0,0.0,4.0,0
2529,0.0,0.0,0.5,46.0,0.0,0.0,0.0,5.0,0
2530,0.0,1.0,0.6666666666666666,19.0,1.0,0.0,0.16666666666666666,,0
2531,0.0,0.0,1.0,45.0,0.0,0.0,0.0,,0
2532,1.0,0.0,0.0,33.0,1.0,0.0,1.0,4.0,0
2533,0.0,0.0,1.0,51.0,0.0,0.16666666666666666,0.0,,0
2534,0.0,0.0,1.0,61.0,0.0,0.0,0.0,5.0,0
2535,0.0,0.16666666666666666,0.0,28.0,0.0,0.0,0.0,4.0,0
2536,0.0,0.0,1.0,44.0,0.0,0.0,0.0,3.0,0
2537,0.0,0.0,0.0,51.0,0.0,0.0,0.0,,0
2538,3.0,0.0,1.0,48.0,1.0,0.0,1.0,3.0,0
2539,0.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0
2540,2.0,0.0,0.5,53.333333333333336,1.0,0.0,0.6666666666666666,,0
2541,1.0,0.0,1.0,44.833333333333336,1.0,0.0,0.3333333333333333,4.0,0
2542,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.0,0
2543,0.16666666666666666,0.0,0.0,63.0,0.0,0.0,0.16666666666666666,5.0,0
2544,0.16666666666666666,0.0,0.3333333333333333,53.5,0.0,0.0,0.16666666666666666,3.0,0
2545,0.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,0
2546,3.0,0.0,1.0,63.0,1.0,0.0,1.0,5.0,0
2547,1.8333333333333333,1.0,1.0,22.0,1.0,0.0,1.0,3.0,0
2548,3.0,0.0,1.0,51.0,1.0,0.0,1.0,3.0,0
2549,0.0,0.0,0.0,42.5,0.0,0.0,0.0,,0
2550,0.0,0.0,1.0,47.0,1.0,0.6666666666666666,0.0,3.0,0
2551,0.0,0.0,1.0,47.0,0.0,0.0,0.0,,0
2552,1.1666666666666667,1.0,1.0,32.166666666666664,1.0,0.0,1.0,4.0,0
2553,0.0,0.0,1.0,40.0,0.0,0.16666666666666666,0.0,3.0,0
2554,0.0,0.0,1.0,43.0,0.0,0.0,0.0,4.0,0
